loan_account_no,product_description,loan_origination_date,bureau_score,down_payment_amount,branch_name,res_years_at_current_city,res_years_at_current_address,interest_rate,loan_asset_cost,gender,channel,age,number_of_installments,res_city,res_province,total_income,asset_model,industry,nature_of_business,marital_status,manufacturer,occupation_type,res_resident_status,years_in_occupation,has_existing_loan,number_of_dependents,days_past_due,label_determination_date,label_is_mature,TARGET
PH10305438739959019877,Motorcycle Loan,2026-04-11,-1,10000,Cubao QC,4,0,18.83,92135,Male,DIRECT,34,36,Quezon City,Metro Manila,12291,Beat 110,Transport,Services,Single,Honda,Tricycle/Jeepney Driver,Living with Parents,12,Yes,0,1,2026-10-01,False,0
PH13877330710882225722,Motorcycle Loan,2025-10-02,-1,21500,Quiapo Manila,9,6,17.76,149372,Male,DIRECT,58,24,Manila,Metro Manila,18907,ADV 160,Construction,Services,Single,Honda,Construction Worker,Living with Parents,16,No,3,180,2026-01-11,True,1
PH11273265633281323624,Motorcycle Loan,2025-01-28,714,24000,Iloilo,25,8,21.55,134321,Female,DEALER,42,24,Iloilo City,Iloilo,13370,Rouser NS200,Transport,Services,Married,Kawasaki,Tricycle/Jeepney Driver,Owned,12,No,0,12,2025-06-15,True,0
PH19157291545753568677,Motorcycle Loan,2024-09-08,780,8500,General Santos,19,9,19.91,45664,Male,DEALER,58,24,General Santos,South Cotabato,15140,Mio Aerox,Transport,Services,Single,Yamaha,Tricycle/Jeepney Driver,Living with Parents,18,Yes,4,4,2025-02-08,True,0
PH17870192649858909059,Motorcycle Loan,2025-10-08,695,18500,Caloocan,4,4,13.91,156507,Female,DIRECT,37,18,Caloocan,Metro Manila,20100,Storm 200,Retail,Trading,Single,Rusi,Sari-sari Store Owner,Owned,9,No,0,188,2026-02-02,True,1
PH11328287868277155471,Motorcycle Loan,2025-06-26,738,5000,General Santos,18,12,17.77,47679,Male,DIRECT,53,12,General Santos,South Cotabato,21131,Mio Aerox,Remittance-dependent,Services,Single,Yamaha,OFW Dependent,Rented,12,Yes,1,1,2025-11-15,True,0
PH15974184922029521748,Motorcycle Loan,2025-03-07,-1,21000,Davao,25,21,14.85,140878,Male,DEALER,43,36,Davao City,Davao del Sur,16278,ADV 160,Transport,Services,Live-in,Honda,Tricycle/Jeepney Driver,Rented,7,No,2,181,2025-06-17,True,1
PH15159330559218042251,Motorcycle Loan,2026-05-10,735,14000,Cagayan de Oro,15,12,23.83,73083,Male,ONLINE,56,12,Cagayan de Oro,Misamis Oriental,20466,Sniper 150,Construction,Services,Single,Yamaha,Construction Worker,Living with Parents,3,No,5,13,2026-11-25,False,0
PH15882889712123643543,Motorcycle Loan,2025-09-08,-1,25500,Quiapo Manila,30,1,23.39,128340,Male,DEALER,53,24,Manila,Metro Manila,13153,Mio Aerox,Transport,Services,Married,Yamaha,Tricycle/Jeepney Driver,Rented,13,No,4,11,2026-03-08,True,0
PH14967430333684822066,Motorcycle Loan,2025-07-05,696,10500,Quiapo Manila,5,1,19.32,81573,Male,DIRECT,45,24,Manila,Metro Manila,20929,TMX 125 Alpha,Retail,Trading,Married,Honda,Sari-sari Store Owner,Owned,17,No,4,10,2026-01-14,True,0
PH11903907426988444468,Motorcycle Loan,2025-04-08,767,22500,General Santos,19,2,18.5,115336,Female,DIRECT,26,24,General Santos,South Cotabato,9629,Smash 115,Government,Services,Single,Suzuki,Other Self Employed,Rented,8,No,5,153,2025-08-22,True,1
PH15635036825505719792,Motorcycle Loan,2024-07-27,-1,5000,Cebu City,14,6,19.66,46913,Male,ONLINE,58,24,Cebu City,Cebu,17770,Mio Aerox,Construction,Services,Married,Yamaha,Construction Worker,Rented,6,Yes,2,1,2025-02-19,True,0
PH11499247359468165549,Motorcycle Loan,2024-11-15,718,10000,Quiapo Manila,17,13,24.01,56561,Female,ONLINE,38,36,Manila,Metro Manila,13018,Beat 110,Transport,Services,Married,Honda,Tricycle/Jeepney Driver,Rented,1,Yes,4,2,2025-05-29,True,0
PH14128441165911646537,Motorcycle Loan,2025-12-24,617,23500,Quiapo Manila,23,2,14.39,143266,Male,DEALER,23,24,Manila,Metro Manila,16239,Sniper 150,Remittance-dependent,Services,Married,Yamaha,OFW Dependent,Owned,1,Yes,4,184,2026-03-24,True,1
PH13216081175564221305,Motorcycle Loan,2024-07-08,591,17000,Cubao QC,22,15,19.5,139527,Female,DIRECT,36,24,Quezon City,Metro Manila,19167,TMX 125 Alpha,Retail,Trading,Married,Honda,Employed,Owned,6,No,3,130,2024-10-16,True,1
PH19536523920766134646,Motorcycle Loan,2025-09-10,-1,17000,Cubao QC,2,1,13.63,89161,Male,DIRECT,24,24,Quezon City,Metro Manila,23539,Skydrive 125,Retail,Trading,Single,Suzuki,Sari-sari Store Owner,Owned,6,No,5,4,2026-02-13,True,0
PH12427995958892454367,Motorcycle Loan,2024-12-13,671,25500,Cubao QC,7,3,18.12,156423,Male,DIRECT,34,24,Quezon City,Metro Manila,9293,NMAX 155,Transport,Services,Married,Yamaha,Tricycle/Jeepney Driver,Owned,13,No,4,5,2025-04-26,True,0
PH15343232165628040803,Motorcycle Loan,2024-08-21,629,9000,Cubao QC,20,16,22.92,71762,Male,DIRECT,31,24,Quezon City,Metro Manila,42957,Click 125i,Remittance-dependent,Services,Single,Honda,OFW Dependent,Living with Parents,4,No,4,4,2025-03-09,True,0
PH16885209590458322985,Motorcycle Loan,2025-11-06,-1,16500,Caloocan,20,10,24.05,136469,Female,DEALER,27,18,Caloocan,Metro Manila,15602,Uno 100,Construction,Services,Widowed/Separated,Rusi,Construction Worker,Rented,1,Yes,1,217,2026-03-26,True,1
PH13739384449440054233,Motorcycle Loan,2024-07-20,770,13500,Quiapo Manila,14,5,15.35,95701,Male,DEALER,47,18,Manila,Metro Manila,45104,Uno 100,Retail,Trading,Live-in,Rusi,Employed,Rented,18,Yes,3,205,2024-11-27,True,1
PH16113647290844228211,Motorcycle Loan,2025-05-22,-1,28000,Quiapo Manila,5,0,18.69,143734,Male,DEALER,20,36,Manila,Metro Manila,17121,Mio i 125,BPO,Services,Live-in,Yamaha,Other Self Employed,Rented,1,No,3,131,2025-09-05,True,1
PH10938844113548046448,Motorcycle Loan,2025-05-17,729,10500,Quiapo Manila,11,6,17.2,97747,Male,DEALER,19,24,Manila,Metro Manila,42545,ADV 160,Remittance-dependent,Services,Single,Honda,OFW Dependent,Living with Parents,1,No,2,20,2025-10-03,True,0
PH13918539379749403340,Motorcycle Loan,2024-11-23,780,21000,Quiapo Manila,5,0,12.38,135178,Female,DIRECT,28,24,Manila,Metro Manila,18807,Mio i 125,Government,Services,Single,Yamaha,Other Self Employed,Owned,5,No,2,1,2025-04-03,True,0
PH18585597046613517418,Motorcycle Loan,2025-08-07,-1,11500,Iloilo,17,7,20.4,64927,Male,DIRECT,19,36,Iloilo City,Iloilo,17484,Click 125i,Transport,Services,Married,Honda,Tricycle/Jeepney Driver,Living with Parents,1,Yes,3,8,2026-01-12,True,0
PH19361019150843402869,Motorcycle Loan,2026-02-27,671,9000,Quiapo Manila,7,0,17.69,72994,Male,DIRECT,38,36,Manila,Metro Manila,19576,Barako II 175,Construction,Services,Single,Kawasaki,Construction Worker,Rented,20,No,5,6,2026-06-30,False,0
PH15653932109942498889,Motorcycle Loan,2024-11-18,771,11500,Quiapo Manila,8,5,23.95,86767,Male,DIRECT,34,36,Manila,Metro Manila,19299,Raider R150,Construction,Services,Single,Suzuki,Construction Worker,Rented,8,No,3,15,2025-05-26,True,0
PH18703620210612509285,Motorcycle Loan,2025-08-18,675,16000,Cubao QC,25,13,23.11,102779,Male,DIRECT,55,24,Quezon City,Metro Manila,9059,Skydrive 125,Transport,Services,Single,Suzuki,Tricycle/Jeepney Driver,Owned,18,No,0,3,2026-01-27,True,0
PH13837975269753417331,Motorcycle Loan,2026-02-02,-1,24500,General Santos,5,1,17.3,125073,Male,DEALER,45,24,General Santos,South Cotabato,36252,Smash 115,Remittance-dependent,Services,Single,Suzuki,OFW Dependent,Living with Parents,19,Yes,3,160,2026-05-09,True,1
PH16937048580154752257,Motorcycle Loan,2025-05-14,-1,7500,Cebu City,29,24,16.59,55450,Male,DEALER,18,24,Cebu City,Cebu,20943,Flash 115,Government,Services,Married,Rusi,Other Self Employed,Living with Parents,0,No,2,0,2025-09-28,True,0
PH13654590198067214472,Motorcycle Loan,2025-11-22,-1,11500,Quiapo Manila,2,2,16.61,90478,Male,DIRECT,46,36,Manila,Metro Manila,13535,TMX 125 Alpha,Construction,Services,Single,Honda,Construction Worker,Rented,5,Yes,1,122,2026-04-04,True,1
PH16416367426483349895,Motorcycle Loan,2025-08-16,675,10000,Quiapo Manila,28,25,13.25,58607,Male,DIRECT,19,24,Manila,Metro Manila,14004,Mio Aerox,Transport,Services,Married,Yamaha,Tricycle/Jeepney Driver,Owned,1,Yes,5,5,2026-01-24,True,0
PH16483330172596935492,Motorcycle Loan,2025-02-10,713,18000,Cagayan de Oro,6,5,18.09,93060,Male,ONLINE,27,24,Cagayan de Oro,Misamis Oriental,19833,Mio Aerox,Construction,Services,Single,Yamaha,Construction Worker,Owned,0,No,6,27,2025-07-21,True,0
PH13248768205437217092,Motorcycle Loan,2024-10-13,-1,18500,General Santos,28,21,21.15,127845,Male,DIRECT,41,36,General Santos,South Cotabato,35449,Click 125i,Manufacturing,Manufacturing,Married,Honda,Employed,Living with Parents,9,No,5,188,2025-01-23,True,1
PH15894493240926353595,Motorcycle Loan,2024-12-30,574,9500,Cagayan de Oro,23,20,22.84,67825,Female,DEALER,37,12,Cagayan de Oro,Misamis Oriental,13309,Mio Aerox,Retail,Trading,Single,Yamaha,Sari-sari Store Owner,Rented,10,No,4,1,2025-06-27,True,0
PH15495170131030698654,Motorcycle Loan,2025-11-05,-1,16000,Quiapo Manila,17,16,18.85,128430,Female,DEALER,24,24,Manila,Metro Manila,13824,Raider R150,Construction,Services,Widowed/Separated,Suzuki,Construction Worker,Owned,2,No,1,142,2026-03-28,True,1
PH12811763169251386217,Motorcycle Loan,2025-01-20,-1,17000,Cebu City,20,5,21.39,99059,Male,DIRECT,34,12,Cebu City,Cebu,26104,TMX 125,BPO,Services,Single,TMX,Other Self Employed,Living with Parents,9,Yes,2,132,2025-06-19,True,1
PH19913054861527434606,Motorcycle Loan,2024-06-05,-1,13000,Caloocan,3,2,13.56,124959,Male,DIRECT,47,12,Caloocan,Metro Manila,29957,Mio Aerox,Retail,Trading,Live-in,Yamaha,Employed,Living with Parents,18,No,6,9,2024-12-15,True,0
PH12711851842515675707,Motorcycle Loan,2026-04-03,670,16500,Cubao QC,21,5,15.25,104540,Male,DEALER,49,18,Quezon City,Metro Manila,22523,Click 125i,Retail,Trading,Live-in,Honda,Sari-sari Store Owner,Living with Parents,4,No,0,6,2026-08-07,False,0
PH17358089880224402104,Motorcycle Loan,2024-11-16,718,20000,Cagayan de Oro,2,0,16.69,102026,Male,DIRECT,25,24,Cagayan de Oro,Misamis Oriental,14399,Mio i 125,Transport,Services,Single,Yamaha,Tricycle/Jeepney Driver,Owned,7,No,0,14,2025-04-04,True,0
PH11365226753558711118,Motorcycle Loan,2026-05-14,724,13000,Cubao QC,21,3,12.23,67757,Male,DIRECT,56,24,Quezon City,Metro Manila,9408,Raider R150,Retail,Trading,Married,Suzuki,Other Self Employed,Living with Parents,7,No,2,5,2026-11-29,False,0
PH16290285588671816994,Motorcycle Loan,2025-04-19,682,16000,Davao,15,14,19.09,136183,Female,DEALER,44,24,Davao City,Davao del Sur,16120,TMX 125,Transport,Services,Widowed/Separated,TMX,Tricycle/Jeepney Driver,Living with Parents,17,Yes,4,0,2025-10-02,True,0
PH17602901683801680598,Motorcycle Loan,2026-05-03,617,13000,Quiapo Manila,14,4,20.03,76525,Female,DEALER,44,18,Manila,Metro Manila,10965,Mio Aerox,Retail,Trading,Married,Yamaha,Sari-sari Store Owner,Owned,15,Yes,6,142,2026-09-29,False,1
PH11962899582491007551,Motorcycle Loan,2026-02-17,607,24000,Cubao QC,22,10,13.52,136715,Male,DIRECT,49,24,Quezon City,Metro Manila,22929,Mio i 125,Retail,Trading,Live-in,Yamaha,Sari-sari Store Owner,Living with Parents,2,No,1,5,2026-09-11,False,0
PH10877004762210388241,Motorcycle Loan,2026-04-13,649,17000,Cebu City,26,2,19.73,91645,Male,DIRECT,51,12,Cebu City,Cebu,31629,NMAX 155,Remittance-dependent,Services,Married,Yamaha,OFW Dependent,Living with Parents,8,No,1,10,2026-11-04,False,0
PH17244099632245055365,Motorcycle Loan,2024-07-16,731,25000,Cagayan de Oro,7,7,19.53,151134,Female,DIRECT,50,36,Cagayan de Oro,Misamis Oriental,21031,Beat 110,Remittance-dependent,Services,Married,Honda,OFW Dependent,Living with Parents,17,No,0,169,2024-10-28,True,1
PH18553495071102721573,Motorcycle Loan,2024-07-22,-1,25500,General Santos,4,0,20.67,150092,Female,DIRECT,22,24,General Santos,South Cotabato,13711,Smash 115,Transport,Services,Single,Suzuki,Tricycle/Jeepney Driver,Owned,4,No,3,137,2024-12-12,True,1
PH18972449059534736024,Motorcycle Loan,2026-03-23,717,10000,Quiapo Manila,14,2,15.13,88854,Male,DIRECT,58,36,Manila,Metro Manila,27862,ADV 160,Remittance-dependent,Services,Single,Honda,OFW Dependent,Rented,3,No,2,1,2026-07-24,False,0
PH18582151984108944629,Motorcycle Loan,2024-08-03,-1,13000,General Santos,22,1,15.78,100607,Male,DEALER,44,18,General Santos,South Cotabato,26532,Sniper 150,BPO,Services,Live-in,Yamaha,Employed,Rented,9,No,3,1,2025-01-30,True,0
PH17788184578417542566,Motorcycle Loan,2026-04-09,-1,5000,Cagayan de Oro,0,0,16.83,45767,Male,DEALER,24,18,Cagayan de Oro,Misamis Oriental,17973,NMAX 155,Transport,Services,Married,Yamaha,Tricycle/Jeepney Driver,Owned,0,Yes,0,143,2026-09-06,False,1
PH17321063395887344549,Motorcycle Loan,2026-04-17,-1,24000,Quiapo Manila,29,20,20.66,121881,Male,DIRECT,36,18,Manila,Metro Manila,8460,Raider R150,Transport,Services,Married,Suzuki,Tricycle/Jeepney Driver,Rented,4,No,0,146,2026-07-30,False,1
PH10333917406875645167,Motorcycle Loan,2025-02-03,701,26000,Davao,25,0,13.05,146915,Female,DIRECT,58,12,Davao City,Davao del Sur,42649,Skydrive 125,Remittance-dependent,Services,Single,Suzuki,OFW Dependent,Rented,4,Yes,0,3,2025-08-05,True,0
PH12389853094674562275,Motorcycle Loan,2025-04-18,584,9500,Quiapo Manila,7,2,19.45,68400,Male,ONLINE,29,24,Manila,Metro Manila,14039,Click 125i,Transport,Services,Married,Honda,Tricycle/Jeepney Driver,Rented,6,No,3,0,2025-10-22,True,0
PH17051127481054262353,Motorcycle Loan,2025-09-11,671,8500,Iloilo,12,12,19.51,65665,Male,DEALER,31,24,Iloilo City,Iloilo,21957,TMX 125,Construction,Services,Married,TMX,Construction Worker,Rented,10,No,4,9,2026-01-20,True,0
PH10793988517108688795,Motorcycle Loan,2024-07-13,691,7000,Cebu City,15,12,23.37,51615,Female,DIRECT,21,36,Cebu City,Cebu,16770,Beat 110,Remittance-dependent,Services,Single,Honda,OFW Dependent,Owned,3,No,4,9,2024-12-16,True,0
PH19905352836175763692,Motorcycle Loan,2026-01-14,721,27000,Davao,23,15,18.67,137362,Female,ONLINE,25,24,Davao City,Davao del Sur,33843,TMX 125 Alpha,BPO,Services,Married,Honda,Employed,Living with Parents,5,No,5,5,2026-07-24,False,0
PH15300898076992779704,Motorcycle Loan,2026-04-11,697,5500,Cubao QC,20,10,13.17,57082,Male,DIRECT,56,24,Quezon City,Metro Manila,11242,Flash 115,Retail,Trading,Widowed/Separated,Rusi,Sari-sari Store Owner,Owned,11,No,4,131,2026-08-03,False,1
PH16679930234865091803,Motorcycle Loan,2026-03-12,-1,6500,Cubao QC,30,25,14.66,61555,Male,DEALER,42,24,Quezon City,Metro Manila,18935,TMX 125 Alpha,Construction,Services,Widowed/Separated,Honda,Construction Worker,Living with Parents,12,No,5,1,2026-09-02,False,0
PH10547748202685382990,Motorcycle Loan,2025-03-19,698,8000,Cebu City,20,6,12.44,60515,Male,DEALER,27,24,Cebu City,Cebu,18324,TMX 125,Manufacturing,Manufacturing,Single,TMX,Other Self Employed,Owned,1,Yes,3,281,2025-08-01,True,1
PH14393999414578625803,Motorcycle Loan,2026-02-08,652,11500,Cebu City,22,15,17.0,87548,Male,DEALER,31,18,Cebu City,Cebu,11135,Mio Aerox,Retail,Trading,Married,Yamaha,Sari-sari Store Owner,Living with Parents,9,No,4,131,2026-06-03,True,1
PH10964813145621864826,Motorcycle Loan,2026-04-23,653,19000,Quiapo Manila,28,20,21.58,154665,Female,DIRECT,36,36,Manila,Metro Manila,13991,DLX 110,Construction,Services,Married,Rusi,Construction Worker,Owned,8,No,1,128,2026-07-22,False,1
PH17670417674816073678,Motorcycle Loan,2025-06-15,570,23000,Caloocan,19,2,14.73,129360,Female,ONLINE,28,12,Caloocan,Metro Manila,21420,Smash 115,Retail,Trading,Single,Suzuki,Sari-sari Store Owner,Owned,7,No,5,3,2025-10-19,True,0
PH18738898536034629915,Motorcycle Loan,2024-06-10,557,12500,Davao,11,4,24.14,62881,Female,DEALER,45,24,Davao City,Davao del Sur,11379,Sniper 150,Transport,Services,Married,Yamaha,Tricycle/Jeepney Driver,Rented,12,Yes,1,9,2024-11-24,True,0
PH19323927857769446825,Motorcycle Loan,2025-07-07,-1,19500,Cubao QC,5,5,17.56,108553,Male,DEALER,54,36,Quezon City,Metro Manila,10875,NMAX 155,Transport,Services,Married,Yamaha,Tricycle/Jeepney Driver,Living with Parents,14,No,1,2,2025-12-18,True,0
PH18363869694938662059,Motorcycle Loan,2025-04-16,629,6500,General Santos,12,1,22.07,61981,Male,DEALER,39,24,General Santos,South Cotabato,35571,Mio i 125,Manufacturing,Manufacturing,Married,Yamaha,Employed,Living with Parents,19,No,0,7,2025-10-27,True,0
PH19875381294150315440,Motorcycle Loan,2025-10-03,679,7500,Caloocan,24,7,24.95,45390,Male,DEALER,53,24,Caloocan,Metro Manila,29733,Beat 110,Retail,Trading,Single,Honda,Employed,Living with Parents,11,Yes,1,8,2026-03-24,True,0
PH17122078801685274904,Motorcycle Loan,2025-04-07,719,14500,Iloilo,14,2,12.83,119405,Female,DEALER,53,24,Iloilo City,Iloilo,20710,NMAX 155,Retail,Trading,Single,Yamaha,Other Self Employed,Owned,18,No,4,17,2025-08-06,True,0
PH11402936915050415801,Motorcycle Loan,2024-07-10,-1,9000,Quiapo Manila,11,10,13.93,91584,Female,DIRECT,51,24,Manila,Metro Manila,13020,Smash 115,Transport,Services,Married,Suzuki,Tricycle/Jeepney Driver,Living with Parents,9,No,3,32,2025-02-04,True,0
PH11547291202436180896,Motorcycle Loan,2024-11-02,651,15500,Iloilo,18,4,17.63,90876,Male,ONLINE,49,24,Iloilo City,Iloilo,9045,Barako II 175,Transport,Services,Single,Kawasaki,Tricycle/Jeepney Driver,Owned,16,Yes,2,191,2025-02-23,True,1
PH16538168709814081534,Motorcycle Loan,2025-12-30,699,12000,Quiapo Manila,2,2,12.31,79156,Male,ONLINE,39,18,Manila,Metro Manila,15475,Sniper 150,Retail,Trading,Single,Yamaha,Sari-sari Store Owner,Owned,19,No,3,3,2026-07-22,False,0
PH19513976892198724097,Motorcycle Loan,2025-11-17,703,20500,Cagayan de Oro,25,3,18.3,135655,Male,DEALER,32,36,Cagayan de Oro,Misamis Oriental,12519,Beat 110,Construction,Services,Married,Honda,Construction Worker,Living with Parents,1,No,4,11,2026-04-21,True,0
PH15123471967389638349,Motorcycle Loan,2024-10-15,-1,8000,Cubao QC,22,7,13.39,60349,Male,DEALER,34,18,Quezon City,Metro Manila,36103,Mio Aerox,Remittance-dependent,Services,Single,Yamaha,OFW Dependent,Owned,15,No,6,1,2025-03-19,True,0
PH14363895092643382369,Motorcycle Loan,2025-09-10,662,10500,Davao,12,5,17.07,74727,Male,DIRECT,41,18,Davao City,Davao del Sur,12430,Beat 110,Construction,Services,Live-in,Honda,Construction Worker,Owned,5,Yes,5,7,2026-03-06,True,0
PH11144192482001439795,Motorcycle Loan,2024-08-16,-1,9500,Quiapo Manila,5,0,19.15,80074,Male,DEALER,48,12,Manila,Metro Manila,17006,Skydrive 125,Construction,Services,Married,Suzuki,Construction Worker,Living with Parents,3,No,4,8,2025-02-19,True,0
PH18601065991947822339,Motorcycle Loan,2024-09-24,780,22000,General Santos,29,24,16.76,123084,Male,DEALER,29,18,General Santos,South Cotabato,54172,TMX 125 Alpha,BPO,Services,Single,Honda,Employed,Owned,0,Yes,4,7,2025-04-12,True,0
PH10931717212951972858,Motorcycle Loan,2025-05-24,-1,7000,Iloilo,1,1,15.13,63702,Male,DEALER,40,24,Iloilo City,Iloilo,18461,Uno 100,Manufacturing,Manufacturing,Married,Rusi,Employed,Living with Parents,15,No,3,8,2025-11-09,True,0
PH17485105742974649707,Motorcycle Loan,2024-08-17,-1,11500,Quiapo Manila,9,7,15.98,101056,Male,DEALER,47,24,Manila,Metro Manila,11814,TMX 125 Alpha,Retail,Trading,Single,Honda,Sari-sari Store Owner,Owned,15,No,3,8,2025-01-13,True,0
PH10441843413700781698,Motorcycle Loan,2026-02-11,661,20000,Davao,6,2,16.9,116215,Male,DIRECT,44,18,Davao City,Davao del Sur,19166,Sniper 150,Construction,Services,Married,Yamaha,Construction Worker,Living with Parents,9,Yes,3,5,2026-07-27,False,0
PH14650903550149950738,Motorcycle Loan,2025-09-09,583,13000,General Santos,2,1,12.76,119566,Female,ONLINE,53,24,General Santos,South Cotabato,22474,Flash 115,Retail,Trading,Live-in,Rusi,Sari-sari Store Owner,Living with Parents,16,No,0,5,2026-01-23,True,0
PH18573695800406995819,Motorcycle Loan,2025-10-14,-1,17500,Cagayan de Oro,1,1,22.8,102235,Male,DIRECT,18,18,Cagayan de Oro,Misamis Oriental,12461,Click 125i,Construction,Services,Widowed/Separated,Honda,Construction Worker,Living with Parents,0,Yes,5,161,2026-02-02,True,1
PH15643679240589627980,Motorcycle Loan,2026-01-05,709,15000,Cebu City,10,5,12.61,94562,Male,DEALER,31,36,Cebu City,Cebu,18011,Flash 115,Construction,Services,Widowed/Separated,Rusi,Construction Worker,Living with Parents,4,Yes,0,7,2026-05-07,True,0
PH15215496471900636998,Motorcycle Loan,2024-12-29,632,17500,Iloilo,11,11,18.95,90604,Male,DEALER,30,36,Iloilo City,Iloilo,44555,TMX 125,Government,Services,Married,TMX,Employed,Owned,1,Yes,4,116,2025-04-17,True,1
PH10737370342284571074,Motorcycle Loan,2026-05-17,749,15500,Cagayan de Oro,27,7,23.39,82833,Female,DIRECT,32,36,Cagayan de Oro,Misamis Oriental,16365,Mio i 125,Retail,Trading,Single,Yamaha,Sari-sari Store Owner,Living with Parents,9,No,3,0,2026-11-17,False,0
PH10042813970306490225,Motorcycle Loan,2024-11-03,-1,16500,Quiapo Manila,5,2,12.75,100292,Female,DEALER,57,24,Manila,Metro Manila,19640,Sniper 150,Construction,Services,Widowed/Separated,Yamaha,Construction Worker,Rented,17,No,2,2,2025-04-20,True,0
PH10213824328833825188,Motorcycle Loan,2024-08-14,695,12000,Cubao QC,8,2,16.95,94208,Male,DEALER,28,12,Quezon City,Metro Manila,18261,Sniper 150,Retail,Trading,Widowed/Separated,Yamaha,Sari-sari Store Owner,Rented,7,No,6,7,2025-02-24,True,0
PH12120371855257868897,Motorcycle Loan,2025-01-28,682,11500,Davao,17,11,15.9,86940,Male,DIRECT,39,24,Davao City,Davao del Sur,12335,NMAX 155,Transport,Services,Widowed/Separated,Yamaha,Tricycle/Jeepney Driver,Rented,7,Yes,3,192,2025-05-13,True,1
PH11395966553111111057,Motorcycle Loan,2025-10-31,-1,9000,Cubao QC,13,3,21.27,50749,Male,DEALER,50,24,Quezon City,Metro Manila,12827,Beat 110,Construction,Services,Widowed/Separated,Honda,Construction Worker,Rented,2,No,1,1,2026-04-28,True,0
PH11401845272205552961,Motorcycle Loan,2024-10-08,-1,22000,Quiapo Manila,5,5,21.59,111609,Female,DEALER,36,36,Manila,Metro Manila,16841,Barako II 175,Retail,Trading,Married,Kawasaki,Sari-sari Store Owner,Owned,4,Yes,3,8,2025-04-01,True,0
PH17574751090427951944,Motorcycle Loan,2024-12-06,-1,9500,Quiapo Manila,13,3,19.28,55358,Female,DEALER,46,12,Manila,Metro Manila,14599,CT100,Construction,Services,Single,Kawasaki,Construction Worker,Rented,20,No,1,3,2025-04-09,True,0
